"Site.Name","Date","COUNTY","meanlat","meanlong","year","month","PM2.5","Ozone"
"Millbrook School",2020-08-18,"Wake",35.856111,-78.574167,2020,8,30.8,36.5
"Millbrook School",2020-08-19,"Wake",35.856111,-78.574167,2020,8,41.2,39.5
"Millbrook School",2020-08-20,"Wake",35.856111,-78.574167,2020,8,36,40.5
"Millbrook School",2020-08-21,"Wake",35.856111,-78.574167,2020,8,31.4,35.5
"Millbrook School",2020-08-22,"Wake",35.856111,-78.574167,2020,8,35.4,40
"Millbrook School",2020-08-23,"Wake",35.856111,-78.574167,2020,8,45.25,39
"Millbrook School",2020-08-24,"Wake",35.856111,-78.574167,2020,8,31,33.5
"Millbrook School",2020-08-25,"Wake",35.856111,-78.574167,2020,8,27.8,37.5
"Millbrook School",2020-08-26,"Wake",35.856111,-78.574167,2020,8,36.75,35.5
"Millbrook School",2020-08-27,"Wake",35.856111,-78.574167,2020,8,44.2,38.5
"Millbrook School",2020-08-28,"Wake",35.856111,-78.574167,2020,8,37.8,41.5
"Millbrook School",2020-08-29,"Wake",35.856111,-78.574167,2020,8,34.25,44.5
"Millbrook School",2020-08-30,"Wake",35.856111,-78.574167,2020,8,40.2,63.5
"Millbrook School",2020-08-31,"Wake",35.856111,-78.574167,2020,8,38,64
"Millbrook School",2020-09-01,"Wake",35.856111,-78.574167,2020,9,33.5,36.5
"Millbrook School",2020-09-02,"Wake",35.856111,-78.574167,2020,9,30.4,27.5
"Millbrook School",2020-09-03,"Wake",35.856111,-78.574167,2020,9,34.4,34.5
"Millbrook School",2020-09-04,"Wake",35.856111,-78.574167,2020,9,37.5,27.5
"Millbrook School",2020-09-05,"Wake",35.856111,-78.574167,2020,9,38.3333333333333,33
"Millbrook School",2020-09-06,"Wake",35.856111,-78.574167,2020,9,34.5,42
"Millbrook School",2020-09-07,"Wake",35.856111,-78.574167,2020,9,40,47
"Millbrook School",2020-09-08,"Wake",35.856111,-78.574167,2020,9,48.2,42.5
"Millbrook School",2020-09-09,"Wake",35.856111,-78.574167,2020,9,47.6,25.5
"Millbrook School",2020-09-10,"Wake",35.856111,-78.574167,2020,9,32,32.5
"Millbrook School",2020-09-11,"Wake",35.856111,-78.574167,2020,9,32.6,42
"Millbrook School",2020-09-12,"Wake",35.856111,-78.574167,2020,9,63,74
"Millbrook School",2020-09-13,"Wake",35.856111,-78.574167,2020,9,47,40
"Millbrook School",2020-09-14,"Wake",35.856111,-78.574167,2020,9,31,32
"Millbrook School",2020-09-15,"Wake",35.856111,-78.574167,2020,9,22.3333333333333,31
"Millbrook School",2020-09-16,"Wake",35.856111,-78.574167,2020,9,37.5,41
"Millbrook School",2020-09-17,"Wake",35.856111,-78.574167,2020,9,35.5,31.5
"Millbrook School",2020-09-18,"Wake",35.856111,-78.574167,2020,9,21.3333333333333,36
"Millbrook School",2020-09-19,"Wake",35.856111,-78.574167,2020,9,27.2,40.5
"Millbrook School",2020-09-20,"Wake",35.856111,-78.574167,2020,9,37.25,46
"Millbrook School",2020-09-21,"Wake",35.856111,-78.574167,2020,9,39.4,44
"Millbrook School",2020-09-22,"Wake",35.856111,-78.574167,2020,9,47.75,45.5
"Millbrook School",2020-09-23,"Wake",35.856111,-78.574167,2020,9,42.2,35
"Millbrook School",2020-09-24,"Wake",35.856111,-78.574167,2020,9,29.6,34.5
"Millbrook School",2020-09-25,"Wake",35.856111,-78.574167,2020,9,35,39
"Millbrook School",2020-09-26,"Wake",35.856111,-78.574167,2020,9,42,48
"Millbrook School",2020-09-27,"Wake",35.856111,-78.574167,2020,9,40.2,36
"Millbrook School",2020-09-28,"Wake",35.856111,-78.574167,2020,9,30.25,32
"Millbrook School",2020-09-29,"Wake",35.856111,-78.574167,2020,9,37.6,40.5
"Millbrook School",2020-09-30,"Wake",35.856111,-78.574167,2020,9,40.8,42.5
"Millbrook School",2020-10-01,"Wake",35.856111,-78.574167,2020,10,38.5,46
"Millbrook School",2020-10-02,"Wake",35.856111,-78.574167,2020,10,52.4,64
"Millbrook School",2020-10-03,"Wake",35.856111,-78.574167,2020,10,55.25,65
"Millbrook School",2020-10-04,"Wake",35.856111,-78.574167,2020,10,54,47
"Millbrook School",2020-10-05,"Wake",35.856111,-78.574167,2020,10,37.4,36
"Millbrook School",2020-10-06,"Wake",35.856111,-78.574167,2020,10,38.5,31.5
"Millbrook School",2020-10-07,"Wake",35.856111,-78.574167,2020,10,35.5,34.5
"Millbrook School",2020-10-08,"Wake",35.856111,-78.574167,2020,10,21.6,29
"Millbrook School",2020-10-09,"Wake",35.856111,-78.574167,2020,10,20.25,28
"Millbrook School",2020-10-10,"Wake",35.856111,-78.574167,2020,10,22,36
"Millbrook School",2020-10-11,"Wake",35.856111,-78.574167,2020,10,18.4,42
"Millbrook School",2020-10-12,"Wake",35.856111,-78.574167,2020,10,32.5,38
"Millbrook School",2020-10-13,"Wake",35.856111,-78.574167,2020,10,32.5,29.5
"Millbrook School",2020-10-14,"Wake",35.856111,-78.574167,2020,10,31.8,31
"Millbrook School",2020-10-15,"Wake",35.856111,-78.574167,2020,10,35.25,38.5
"Millbrook School",2020-10-16,"Wake",35.856111,-78.574167,2020,10,31.25,26.5
"Millbrook School",2020-10-17,"Wake",35.856111,-78.574167,2020,10,18.4,32
"Millbrook School",2020-10-18,"Wake",35.856111,-78.574167,2020,10,25.25,34
"Millbrook School",2020-10-19,"Wake",35.856111,-78.574167,2020,10,41,37
"Millbrook School",2020-10-20,"Wake",35.856111,-78.574167,2020,10,27.6,31
"Millbrook School",2020-10-21,"Wake",35.856111,-78.574167,2020,10,19.25,30.5
"Millbrook School",2020-10-22,"Wake",35.856111,-78.574167,2020,10,26.25,24.5
"Millbrook School",2020-10-23,"Wake",35.856111,-78.574167,2020,10,30.6,32
"Millbrook School",2020-10-24,"Wake",35.856111,-78.574167,2020,10,32.5,35.5
"Millbrook School",2020-10-25,"Wake",35.856111,-78.574167,2020,10,34,30
"Millbrook School",2020-10-26,"Wake",35.856111,-78.574167,2020,10,30,31.5
"Millbrook School",2020-10-27,"Wake",35.856111,-78.574167,2020,10,22.25,20
"Millbrook School",2020-10-28,"Wake",35.856111,-78.574167,2020,10,26.75,35
"Millbrook School",2020-10-29,"Wake",35.856111,-78.574167,2020,10,25,30.5
"Millbrook School",2020-10-30,"Wake",35.856111,-78.574167,2020,10,32,27
"Millbrook School",2020-10-31,"Wake",35.856111,-78.574167,2020,10,34.25,32
"Millbrook School",2020-11-01,"Wake",35.856111,-78.574167,2020,11,25.25,29.5
"Millbrook School",2020-11-02,"Wake",35.856111,-78.574167,2020,11,33,28.5
"Millbrook School",2020-11-03,"Wake",35.856111,-78.574167,2020,11,29.3333333333333,32
"Millbrook School",2020-11-04,"Wake",35.856111,-78.574167,2020,11,35,30.5
"Millbrook School",2020-11-05,"Wake",35.856111,-78.574167,2020,11,36.3333333333333,23
"Millbrook School",2020-11-06,"Wake",35.856111,-78.574167,2020,11,39,29
"Millbrook School",2020-11-07,"Wake",35.856111,-78.574167,2020,11,35.3333333333333,33.5
"Millbrook School",2020-11-08,"Wake",35.856111,-78.574167,2020,11,38,31.5
"Millbrook School",2020-11-09,"Wake",35.856111,-78.574167,2020,11,39.6666666666667,23.5
"Millbrook School",2020-11-10,"Wake",35.856111,-78.574167,2020,11,34.5,34
"Millbrook School",2020-11-11,"Wake",35.856111,-78.574167,2020,11,44,33
"Millbrook School",2020-11-12,"Wake",35.856111,-78.574167,2020,11,37,24
"Millbrook School",2020-11-13,"Wake",35.856111,-78.574167,2020,11,22,24.5
"Millbrook School",2020-11-14,"Wake",35.856111,-78.574167,2020,11,45.3333333333333,25
"Millbrook School",2020-11-15,"Wake",35.856111,-78.574167,2020,11,31,24.5
"Millbrook School",2020-11-16,"Wake",35.856111,-78.574167,2020,11,35.25,29
"Millbrook School",2020-11-17,"Wake",35.856111,-78.574167,2020,11,44,30
"Millbrook School",2020-11-18,"Wake",35.856111,-78.574167,2020,11,55,26.5
"Millbrook School",2020-11-19,"Wake",35.856111,-78.574167,2020,11,57,24.5
"Millbrook School",2020-11-20,"Wake",35.856111,-78.574167,2020,11,52,31
"Millbrook School",2020-11-21,"Wake",35.856111,-78.574167,2020,11,42.3333333333333,26
"Millbrook School",2020-11-22,"Wake",35.856111,-78.574167,2020,11,53.25,28.5
"Millbrook School",2020-11-23,"Wake",35.856111,-78.574167,2020,11,36,28
"Millbrook School",2020-11-24,"Wake",35.856111,-78.574167,2020,11,27.3333333333333,26.5
"Millbrook School",2020-11-25,"Wake",35.856111,-78.574167,2020,11,47.5,26
"Millbrook School",2020-11-26,"Wake",35.856111,-78.574167,2020,11,46,26.5
"Millbrook School",2020-11-27,"Wake",35.856111,-78.574167,2020,11,34.3333333333333,26
"Millbrook School",2020-11-28,"Wake",35.856111,-78.574167,2020,11,29,29
"Millbrook School",2020-11-29,"Wake",35.856111,-78.574167,2020,11,43,25
"Millbrook School",2020-11-30,"Wake",35.856111,-78.574167,2020,11,56.6666666666667,25.5
"Millbrook School",2020-12-01,"Wake",35.856111,-78.574167,2020,12,46.3333333333333,24
"Millbrook School",2020-12-02,"Wake",35.856111,-78.574167,2020,12,23,20
"Millbrook School",2020-12-03,"Wake",35.856111,-78.574167,2020,12,34.5,26
"Millbrook School",2020-12-04,"Wake",35.856111,-78.574167,2020,12,20.3333333333333,25
"Millbrook School",2020-12-05,"Wake",35.856111,-78.574167,2020,12,34.5,22
"Millbrook School",2020-12-06,"Wake",35.856111,-78.574167,2020,12,50.5,23
"Millbrook School",2020-12-07,"Wake",35.856111,-78.574167,2020,12,43.3333333333333,27
"Millbrook School",2020-12-08,"Wake",35.856111,-78.574167,2020,12,43.5,27
"Millbrook School",2020-12-09,"Wake",35.856111,-78.574167,2020,12,34.5,19
"Millbrook School",2020-12-10,"Wake",35.856111,-78.574167,2020,12,37.6666666666667,29
"Millbrook School",2020-12-11,"Wake",35.856111,-78.574167,2020,12,43,30.5
"Millbrook School",2020-12-12,"Wake",35.856111,-78.574167,2020,12,48.3333333333333,26.5
"Millbrook School",2020-12-13,"Wake",35.856111,-78.574167,2020,12,50.5,18.5
"Millbrook School",2020-12-14,"Wake",35.856111,-78.574167,2020,12,40,21.5
"Millbrook School",2020-12-15,"Wake",35.856111,-78.574167,2020,12,32.6666666666667,21
"Millbrook School",2020-12-16,"Wake",35.856111,-78.574167,2020,12,32.75,27.5
"Millbrook School",2020-12-17,"Wake",35.856111,-78.574167,2020,12,21,27
"Millbrook School",2020-12-18,"Wake",35.856111,-78.574167,2020,12,36.6666666666667,29.5
"Millbrook School",2020-12-19,"Wake",35.856111,-78.574167,2020,12,49.5,31
"Millbrook School",2020-12-20,"Wake",35.856111,-78.574167,2020,12,48.6666666666667,29
"Millbrook School",2020-12-21,"Wake",35.856111,-78.574167,2020,12,36.6666666666667,30.5
"Millbrook School",2020-12-22,"Wake",35.856111,-78.574167,2020,12,29,20
"Millbrook School",2020-12-23,"Wake",35.856111,-78.574167,2020,12,46.3333333333333,25
"Millbrook School",2020-12-24,"Wake",35.856111,-78.574167,2020,12,38,31.5
"Millbrook School",2020-12-25,"Wake",35.856111,-78.574167,2020,12,52,30
"Millbrook School",2020-12-26,"Wake",35.856111,-78.574167,2020,12,61,27
"Millbrook School",2020-12-27,"Wake",35.856111,-78.574167,2020,12,50.3333333333333,23
"Millbrook School",2020-12-28,"Wake",35.856111,-78.574167,2020,12,31.75,28.5
"Millbrook School",2020-12-29,"Wake",35.856111,-78.574167,2020,12,33.3333333333333,27.5
"Millbrook School",2020-12-30,"Wake",35.856111,-78.574167,2020,12,41.3333333333333,24
"Millbrook School",2020-12-31,"Wake",35.856111,-78.574167,2020,12,45.75,34
"Pitt Agri. Center",2020-01-01,"Pitt",35.6412760008938,-77.360126,2020,1,16.5,NA
"Pitt Agri. Center",2020-01-02,"Pitt",35.6412760008938,-77.360126,2020,1,23,NA
"Pitt Agri. Center",2020-01-03,"Pitt",35.6412760008938,-77.360126,2020,1,23.3333333333333,NA
"Pitt Agri. Center",2020-01-04,"Pitt",35.6412760008938,-77.360126,2020,1,24.5,NA
"Pitt Agri. Center",2020-01-05,"Pitt",35.6412760008938,-77.360126,2020,1,16.6666666666667,NA
"Pitt Agri. Center",2020-01-06,"Pitt",35.6412760008938,-77.360126,2020,1,15.6666666666667,NA
"Pitt Agri. Center",2020-01-07,"Pitt",35.6412760008938,-77.360126,2020,1,17,NA
"Pitt Agri. Center",2020-01-08,"Pitt",35.6412760008938,-77.360126,2020,1,28.6666666666667,NA
"Pitt Agri. Center",2020-01-09,"Pitt",35.6412760008938,-77.360126,2020,1,18,NA
"Pitt Agri. Center",2020-01-10,"Pitt",35.6412760008938,-77.360126,2020,1,26,NA
"Pitt Agri. Center",2020-01-11,"Pitt",35.6412760008938,-77.360126,2020,1,24.6666666666667,NA
"Pitt Agri. Center",2020-01-12,"Pitt",35.6412760008938,-77.360126,2020,1,18.3333333333333,NA
"Pitt Agri. Center",2020-01-13,"Pitt",35.6412760008938,-77.360126,2020,1,5.5,NA
"Pitt Agri. Center",2020-01-14,"Pitt",35.6412760008938,-77.360126,2020,1,19.6666666666667,NA
"Pitt Agri. Center",2020-01-15,"Pitt",35.6412760008938,-77.360126,2020,1,37.3333333333333,NA
"Pitt Agri. Center",2020-01-16,"Pitt",35.6412760008938,-77.360126,2020,1,44.5,NA
"Pitt Agri. Center",2020-01-17,"Pitt",35.6412760008938,-77.360126,2020,1,42,NA
"Pitt Agri. Center",2020-01-18,"Pitt",35.6412760008938,-77.360126,2020,1,30.3333333333333,NA
"Pitt Agri. Center",2020-01-19,"Pitt",35.6412760008938,-77.360126,2020,1,31,NA
"Pitt Agri. Center",2020-01-20,"Pitt",35.6412760008938,-77.360126,2020,1,30.3333333333333,NA
"Pitt Agri. Center",2020-01-21,"Pitt",35.6412760008938,-77.360126,2020,1,19.3333333333333,NA
"Pitt Agri. Center",2020-01-22,"Pitt",35.6412760008938,-77.360126,2020,1,29.5,NA
"Pitt Agri. Center",2020-01-23,"Pitt",35.6412760008938,-77.360126,2020,1,17.6666666666667,NA
"Pitt Agri. Center",2020-01-24,"Pitt",35.6412760008938,-77.360126,2020,1,9.66666666666667,NA
"Pitt Agri. Center",2020-01-25,"Pitt",35.6412760008938,-77.360126,2020,1,19.5,NA
"Pitt Agri. Center",2020-01-26,"Pitt",35.6412760008938,-77.360126,2020,1,25.6666666666667,NA
"Pitt Agri. Center",2020-01-27,"Pitt",35.6412760008938,-77.360126,2020,1,34.3333333333333,NA
"Pitt Agri. Center",2020-01-28,"Pitt",35.6412760008938,-77.360126,2020,1,11,NA
"Pitt Agri. Center",2020-01-29,"Pitt",35.6412760008938,-77.360126,2020,1,12.3333333333333,NA
"Pitt Agri. Center",2020-01-30,"Pitt",35.6412760008938,-77.360126,2020,1,16.6666666666667,NA
"Pitt Agri. Center",2020-01-31,"Pitt",35.6412760008938,-77.360126,2020,1,19.5,NA
"Pitt Agri. Center",2020-02-01,"Pitt",35.6412760008938,-77.360126,2020,2,24,NA
"Pitt Agri. Center",2020-02-02,"Pitt",35.6412760008938,-77.360126,2020,2,40.5,NA
"Pitt Agri. Center",2020-02-03,"Pitt",35.6412760008938,-77.360126,2020,2,35,NA
"Pitt Agri. Center",2020-02-04,"Pitt",35.6412760008938,-77.360126,2020,2,17,NA
"Pitt Agri. Center",2020-02-05,"Pitt",35.6412760008938,-77.360126,2020,2,32,NA
"Pitt Agri. Center",2020-02-06,"Pitt",35.6412760008938,-77.360126,2020,2,45,NA
"Pitt Agri. Center",2020-02-07,"Pitt",35.6412760008938,-77.360126,2020,2,33.5,NA
"Pitt Agri. Center",2020-02-08,"Pitt",35.6412760008938,-77.360126,2020,2,31.5,NA
"Pitt Agri. Center",2020-02-09,"Pitt",35.6412760008938,-77.360126,2020,2,10,NA
"Pitt Agri. Center",2020-02-10,"Pitt",35.6412760008938,-77.360126,2020,2,23,NA
"Pitt Agri. Center",2020-02-11,"Pitt",35.6412760008938,-77.360126,2020,2,16,NA
"Pitt Agri. Center",2020-02-12,"Pitt",35.6412760008938,-77.360126,2020,2,15.3333333333333,NA
"Pitt Agri. Center",2020-02-13,"Pitt",35.6412760008938,-77.360126,2020,2,19,NA
"Pitt Agri. Center",2020-02-14,"Pitt",35.6412760008938,-77.360126,2020,2,20,NA
"Pitt Agri. Center",2020-02-15,"Pitt",35.6412760008938,-77.360126,2020,2,29,NA
"Pitt Agri. Center",2020-02-16,"Pitt",35.6412760008938,-77.360126,2020,2,26.3333333333333,NA
"Pitt Agri. Center",2020-02-17,"Pitt",35.6412760008938,-77.360126,2020,2,23.3333333333333,NA
"Pitt Agri. Center",2020-02-18,"Pitt",35.6412760008938,-77.360126,2020,2,10,NA
"Pitt Agri. Center",2020-02-19,"Pitt",35.6412760008938,-77.360126,2020,2,24.3333333333333,NA
"Pitt Agri. Center",2020-02-20,"Pitt",35.6412760008938,-77.360126,2020,2,19.3333333333333,NA
"Pitt Agri. Center",2020-02-21,"Pitt",35.6412760008938,-77.360126,2020,2,22.5,NA
"Pitt Agri. Center",2020-02-22,"Pitt",35.6412760008938,-77.360126,2020,2,24.6666666666667,NA
"Pitt Agri. Center",2020-02-23,"Pitt",35.6412760008938,-77.360126,2020,2,17.3333333333333,NA
"Pitt Agri. Center",2020-02-24,"Pitt",35.6412760008938,-77.360126,2020,2,19.5,NA
"Pitt Agri. Center",2020-02-25,"Pitt",35.6412760008938,-77.360126,2020,2,12.3333333333333,NA
"Pitt Agri. Center",2020-02-26,"Pitt",35.6412760008938,-77.360126,2020,2,22.3333333333333,NA
"Pitt Agri. Center",2020-02-27,"Pitt",35.6412760008938,-77.360126,2020,2,27.5,29
"Pitt Agri. Center",2020-02-28,"Pitt",35.6412760008938,-77.360126,2020,2,27,38
"Pitt Agri. Center",2020-03-01,"Pitt",35.6412760008938,-77.360126,2020,3,27,30
"Pitt Agri. Center",2020-03-02,"Pitt",35.6412760008938,-77.360126,2020,3,9,36
"Pitt Agri. Center",2020-03-03,"Pitt",35.6412760008938,-77.360126,2020,3,17.3333333333333,37
"Pitt Agri. Center",2020-03-04,"Pitt",35.6412760008938,-77.360126,2020,3,26.6666666666667,38
"Pitt Agri. Center",2020-03-05,"Pitt",35.6412760008938,-77.360126,2020,3,21,37.5
"Pitt Agri. Center",2020-03-06,"Pitt",35.6412760008938,-77.360126,2020,3,21.6666666666667,38.5
"Pitt Agri. Center",2020-03-07,"Pitt",35.6412760008938,-77.360126,2020,3,25.3333333333333,39.5
"Pitt Agri. Center",2020-03-08,"Pitt",35.6412760008938,-77.360126,2020,3,23,38.5
"Pitt Agri. Center",2020-03-09,"Pitt",35.6412760008938,-77.360126,2020,3,23,41.5
"Pitt Agri. Center",2020-03-10,"Pitt",35.6412760008938,-77.360126,2020,3,41.3333333333333,39
"Pitt Agri. Center",2020-03-11,"Pitt",35.6412760008938,-77.360126,2020,3,26,39.5
"Pitt Agri. Center",2020-03-12,"Pitt",35.6412760008938,-77.360126,2020,3,19.6666666666667,39
"Pitt Agri. Center",2020-03-13,"Pitt",35.6412760008938,-77.360126,2020,3,22.6666666666667,47
"Pitt Agri. Center",2020-03-14,"Pitt",35.6412760008938,-77.360126,2020,3,21,46.5
"Pitt Agri. Center",2020-03-15,"Pitt",35.6412760008938,-77.360126,2020,3,27,46
"Pitt Agri. Center",2020-03-16,"Pitt",35.6412760008938,-77.360126,2020,3,24.3333333333333,46.5
"Pitt Agri. Center",2020-03-17,"Pitt",35.6412760008938,-77.360126,2020,3,30,44.5
"Pitt Agri. Center",2020-03-18,"Pitt",35.6412760008938,-77.360126,2020,3,23.3333333333333,45.5
"Pitt Agri. Center",2020-03-19,"Pitt",35.6412760008938,-77.360126,2020,3,25,44.5
"Pitt Agri. Center",2020-03-20,"Pitt",35.6412760008938,-77.360126,2020,3,21,36
"Pitt Agri. Center",2020-03-21,"Pitt",35.6412760008938,-77.360126,2020,3,10,38
"Pitt Agri. Center",2020-03-22,"Pitt",35.6412760008938,-77.360126,2020,3,18.3333333333333,44
"Pitt Agri. Center",2020-03-23,"Pitt",35.6412760008938,-77.360126,2020,3,16,46.5
"Pitt Agri. Center",2020-03-24,"Pitt",35.6412760008938,-77.360126,2020,3,23.6666666666667,49.5
"Pitt Agri. Center",2020-03-25,"Pitt",35.6412760008938,-77.360126,2020,3,27,48
"Pitt Agri. Center",2020-03-26,"Pitt",35.6412760008938,-77.360126,2020,3,25.5,43.5
"Pitt Agri. Center",2020-03-27,"Pitt",35.6412760008938,-77.360126,2020,3,24,40.5
"Pitt Agri. Center",2020-03-28,"Pitt",35.6412760008938,-77.360126,2020,3,31.5,42
"Pitt Agri. Center",2020-03-29,"Pitt",35.6412760008938,-77.360126,2020,3,25.5,44
"Pitt Agri. Center",2020-03-30,"Pitt",35.6412760008938,-77.360126,2020,3,27,44
"Pitt Agri. Center",2020-03-31,"Pitt",35.6412760008938,-77.360126,2020,3,14,42
"Pitt Agri. Center",2020-04-01,"Pitt",35.6412760008938,-77.360126,2020,4,22.5,46
"Pitt Agri. Center",2020-04-02,"Pitt",35.6412760008938,-77.360126,2020,4,27,41
"Pitt Agri. Center",2020-04-03,"Pitt",35.6412760008938,-77.360126,2020,4,36,42.5
"Pitt Agri. Center",2020-04-04,"Pitt",35.6412760008938,-77.360126,2020,4,30,54.5
"Pitt Agri. Center",2020-04-05,"Pitt",35.6412760008938,-77.360126,2020,4,26.3333333333333,46
"Pitt Agri. Center",2020-04-06,"Pitt",35.6412760008938,-77.360126,2020,4,25,47.5
"Pitt Agri. Center",2020-04-07,"Pitt",35.6412760008938,-77.360126,2020,4,20.5,42
"Pitt Agri. Center",2020-04-08,"Pitt",35.6412760008938,-77.360126,2020,4,22,36
"Pitt Agri. Center",2020-04-09,"Pitt",35.6412760008938,-77.360126,2020,4,26.6666666666667,31
"Pitt Agri. Center",2020-04-10,"Pitt",35.6412760008938,-77.360126,2020,4,25.5,50
"Pitt Agri. Center",2020-04-11,"Pitt",35.6412760008938,-77.360126,2020,4,34.6666666666667,50.5
"Pitt Agri. Center",2020-04-12,"Pitt",35.6412760008938,-77.360126,2020,4,33.3333333333333,48
"Pitt Agri. Center",2020-04-13,"Pitt",35.6412760008938,-77.360126,2020,4,27.5,40
"Pitt Agri. Center",2020-04-14,"Pitt",35.6412760008938,-77.360126,2020,4,27.3333333333333,38
"Pitt Agri. Center",2020-04-15,"Pitt",35.6412760008938,-77.360126,2020,4,20,40.5
"Pitt Agri. Center",2020-04-16,"Pitt",35.6412760008938,-77.360126,2020,4,11.5,42.5
"Pitt Agri. Center",2020-04-17,"Pitt",35.6412760008938,-77.360126,2020,4,24,59
"Pitt Agri. Center",2020-04-18,"Pitt",35.6412760008938,-77.360126,2020,4,32.3333333333333,57.5
"Pitt Agri. Center",2020-04-19,"Pitt",35.6412760008938,-77.360126,2020,4,25.5,44
"Pitt Agri. Center",2020-04-20,"Pitt",35.6412760008938,-77.360126,2020,4,16,48
"Pitt Agri. Center",2020-04-21,"Pitt",35.6412760008938,-77.360126,2020,4,17,52
"Pitt Agri. Center",2020-04-22,"Pitt",35.6412760008938,-77.360126,2020,4,20,52
"Pitt Agri. Center",2020-04-23,"Pitt",35.6412760008938,-77.360126,2020,4,24.3333333333333,56
"Pitt Agri. Center",2020-04-24,"Pitt",35.6412760008938,-77.360126,2020,4,28.5,53.5
"Pitt Agri. Center",2020-04-25,"Pitt",35.6412760008938,-77.360126,2020,4,41.5,53.5
"Pitt Agri. Center",2020-04-26,"Pitt",35.6412760008938,-77.360126,2020,4,25,43
"Pitt Agri. Center",2020-04-27,"Pitt",35.6412760008938,-77.360126,2020,4,24.6666666666667,51
"Pitt Agri. Center",2020-04-28,"Pitt",35.6412760008938,-77.360126,2020,4,37,56
"Pitt Agri. Center",2020-04-29,"Pitt",35.6412760008938,-77.360126,2020,4,29,40
"Pitt Agri. Center",2020-04-30,"Pitt",35.6412760008938,-77.360126,2020,4,32.6666666666667,54.5
"Pitt Agri. Center",2020-05-01,"Pitt",35.6412760008938,-77.360126,2020,5,33.5,60.5
"Pitt Agri. Center",2020-05-02,"Pitt",35.6412760008938,-77.360126,2020,5,35.3333333333333,65.5
"Pitt Agri. Center",2020-05-03,"Pitt",35.6412760008938,-77.360126,2020,5,26,42
"Pitt Agri. Center",2020-05-04,"Pitt",35.6412760008938,-77.360126,2020,5,25,44
"Pitt Agri. Center",2020-05-05,"Pitt",35.6412760008938,-77.360126,2020,5,26.3333333333333,39.5
"Pitt Agri. Center",2020-05-06,"Pitt",35.6412760008938,-77.360126,2020,5,16.5,36
"Pitt Agri. Center",2020-05-07,"Pitt",35.6412760008938,-77.360126,2020,5,44,43
"Pitt Agri. Center",2020-05-08,"Pitt",35.6412760008938,-77.360126,2020,5,20,44
"Pitt Agri. Center",2020-05-09,"Pitt",35.6412760008938,-77.360126,2020,5,16,35.5
"Pitt Agri. Center",2020-05-10,"Pitt",35.6412760008938,-77.360126,2020,5,28.5,54
"Pitt Agri. Center",2020-05-11,"Pitt",35.6412760008938,-77.360126,2020,5,36,54.5
"Pitt Agri. Center",2020-05-12,"Pitt",35.6412760008938,-77.360126,2020,5,36,60
"Pitt Agri. Center",2020-05-13,"Pitt",35.6412760008938,-77.360126,2020,5,57,55.5
"Pitt Agri. Center",2020-05-14,"Pitt",35.6412760008938,-77.360126,2020,5,37,51.5
"Pitt Agri. Center",2020-05-15,"Pitt",35.6412760008938,-77.360126,2020,5,21.5,35
"Pitt Agri. Center",2020-05-16,"Pitt",35.6412760008938,-77.360126,2020,5,24,49.5
"Pitt Agri. Center",2020-05-17,"Pitt",35.6412760008938,-77.360126,2020,5,12.5,47.5
"Pitt Agri. Center",2020-05-18,"Pitt",35.6412760008938,-77.360126,2020,5,40.3333333333333,45
"Pitt Agri. Center",2020-05-19,"Pitt",35.6412760008938,-77.360126,2020,5,30.5,38
"Pitt Agri. Center",2020-05-20,"Pitt",35.6412760008938,-77.360126,2020,5,24,37
"Pitt Agri. Center",2020-05-21,"Pitt",35.6412760008938,-77.360126,2020,5,30.6666666666667,45
"Pitt Agri. Center",2020-05-22,"Pitt",35.6412760008938,-77.360126,2020,5,27,38
"Pitt Agri. Center",2020-05-23,"Pitt",35.6412760008938,-77.360126,2020,5,28.5,41
"Pitt Agri. Center",2020-05-24,"Pitt",35.6412760008938,-77.360126,2020,5,38,49
"Pitt Agri. Center",2020-05-25,"Pitt",35.6412760008938,-77.360126,2020,5,30.5,53
"Pitt Agri. Center",2020-05-26,"Pitt",35.6412760008938,-77.360126,2020,5,29.6666666666667,35
"Pitt Agri. Center",2020-05-27,"Pitt",35.6412760008938,-77.360126,2020,5,34,34
"Pitt Agri. Center",2020-05-28,"Pitt",35.6412760008938,-77.360126,2020,5,28,40
"Pitt Agri. Center",2020-05-29,"Pitt",35.6412760008938,-77.360126,2020,5,30.6666666666667,36.5
"Pitt Agri. Center",2020-05-30,"Pitt",35.6412760008938,-77.360126,2020,5,44.3333333333333,50
"Pitt Agri. Center",2020-05-31,"Pitt",35.6412760008938,-77.360126,2020,5,40.5,38
"Pitt Agri. Center",2020-06-01,"Pitt",35.6412760008938,-77.360126,2020,6,31.6666666666667,54.5
"Pitt Agri. Center",2020-06-02,"Pitt",35.6412760008938,-77.360126,2020,6,34.6666666666667,65.5
"Pitt Agri. Center",2020-06-03,"Pitt",35.6412760008938,-77.360126,2020,6,33,45.5
"Pitt Agri. Center",2020-06-04,"Pitt",35.6412760008938,-77.360126,2020,6,22.3333333333333,61
"Pitt Agri. Center",2020-06-05,"Pitt",35.6412760008938,-77.360126,2020,6,40,47.5
"Pitt Agri. Center",2020-06-06,"Pitt",35.6412760008938,-77.360126,2020,6,48.5,69
